NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,23,23,23,0.104693,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,23,23,23,0.2050802,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,23,23,23,0.3004909,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,23,23,23,0.4010808,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,23,23,23,0.5020688,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,23,23,23,0.6026053,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,23,23,23,0.7049922,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,0.8005229,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,0.9028994,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,1.005917,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,1.10296,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,1.203457,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,1.30417,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,1.404329,1
0,1,2,2,0,4.607551,8.3085,0.3085001,15,3,27,27,3,27,1,2,27,23,23,23,1.505316,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,23,23,23,1.605108,1
1,1,2,1,19.00756,5.607551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,23,23,23,1.707165,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,23,23,23,1.803539,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,23,23,23,1.905898,1
1,1,2,1,17.50755,7.107557,0.3085001,0.3075551,15,3,27,27,3,27,1,2,27,23,23,23,2.002561,1
1,1,2,1,17.00755,7.607559,0.3085001,0.3075551,15,3,27,27,2.7,27,1,2,27,23,23,23,2.105661,1
1,1,2,2,16.50755,8.107561,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,2.207568,1
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,2.301175,1
1,1,2,2,15.50755,9.107565,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,2.40242,1
1,1,2,2,15.00754,9.607568,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,2.502455,1
1,1,2,1,14.50754,10.10757,0.3085001,8.307555,15,3,27,27,2.7,27,1,2,27,23,23,23,2.605155,1
1,1,2,1,14.00754,10.60757,0.3085001,8.307555,15,3,27,27,2.7,27,1,2,27,23,23,23,2.705042,1
1,1,2,2,13.50754,11.10757,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,2.800742,1
1,1,2,2,13.00754,11.60757,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,2.901427,1
1,1,2,2,12.50753,12.10758,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,3.002947,1
1,1,2,2,12.00753,12.60758,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,3.101231,1
1,1,2,2,11.50753,13.10758,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,3.203834,1
1,1,2,2,11.00753,13.60758,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,3.304764,1
1,1,1,1,10.50753,14.10758,2.307555,8.307555,15,3,27,27,2.7,27,1,2,27,23,23,23,3.40525,1
1,1,1,1,10.00753,14.60758,2.307555,8.307555,15,3,27,27,2.7,27,1,2,27,23,23,23,3.500791,1
1,1,2,2,9.507524,15.10759,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,3.603369,1
1,1,2,2,9.007522,15.60759,0.3085001,0.3085001,15,3,27,27,2.7,27,1,2,27,23,23,23,3.70204,1
