NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.112659,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.2039676,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.3028449,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.4031177,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.5030586,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.6030666,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.7010226,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.8015091,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,0.9004678,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,1.003545,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,1.104702,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,13,27,23,21,1.201409,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,1.300291,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,1.403542,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,1.500199,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,1.602702,1
0,1,2,2,0,2.907553,0.3085,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,1.701025,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,1.801884,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,1.900152,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,27,27,3,27,1,2,13,27,23,21,2.001736,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,27,27.3,3,26.4,1,2,13,27,23,21,2.103153,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,27,27.3,3,25.9,1,2,13,27,23,21,2.204328,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,27,27.3,3,25.39999,1,2,13,27,23,21,2.303903,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,27,27.3,3,24.99999,1,2,13,27,23,21,2.401216,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,27,27.3,3,24.39999,1,2,13,27,23,21,2.502247,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,27,27.3,3,23.89999,1,2,13,27,23,21,2.602691,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,27,27.3,3,23.39999,1,2,13,27,23,21,2.704397,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,27,27.3,3,22.89998,1,2,13,27,23,21,2.803458,1
1,1,2,2,15.70755,8.907564,0.3085001,0.3085001,15,3,27,27.3,3,22.49998,1,2,13,27,23,21,2.900398,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,27,27.3,3,21.89998,1,2,13,27,23,21,3.002843,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,27,27.3,3,21.39998,1,2,13,27,23,21,3.10419,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,27,27.3,3,20.89998,1,2,13,27,23,21,3.203388,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,27,27.3,3,20.39997,1,2,13,27,23,21,3.305177,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,27,27.3,3,19.89997,1,2,13,27,23,21,3.403207,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,27,27.3,3,19.49997,1,2,13,27,23,21,3.500495,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,27,27.3,3,18.89997,1,2,13,27,23,21,3.603161,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,27,27.3,3,18.39997,1,2,13,27,23,21,3.704785,1
1,1,2,2,11.20753,13.40758,0.3085001,0.3085001,15,3,27,27.3,3,17.99997,1,2,13,27,23,21,3.801465,1
1,1,2,2,10.70753,13.90758,0.3085001,0.3085001,15,3,27,27.3,3,17.49996,1,2,13,27,23,21,3.901603,1
