NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,27,3,21,0.1146828,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,27,3,21,0.2001415,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,27,3,21,0.3029109,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,27,3,21,0.4000053,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,7,27,3,21,0.5004808,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,0.6016744,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,0.7025672,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,0.8013354,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,0.9039745,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,1.001815,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,1.103076,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,1.203692,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,27,27,3,27,1,2,7,27,3,21,1.305211,1
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,27,3,21,1.404339,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,27,3,21,1.501718,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,27,3,21,1.604395,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,27,3,21,1.702536,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,27,3,21,1.801953,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,27,3,21,1.900456,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,27,27,3,27,1,2,7,27,3,21,2.002434,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,27,27.3,3.5,27,1,2,7,27,3,21,2.100045,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,27,27.3,3.999999,27,1,2,7,27,3,21,2.203604,1
1,1,2,2,15.30754,9.307566,0.3085001,0.3085001,15,3,27,27.3,4.499999,27,1,2,7,27,3,21,2.301498,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,27,27.3,4.999998,27,1,2,7,27,3,21,2.401045,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,27,27.3,5.499998,27,1,2,7,27,3,21,2.504047,1
1,1,2,2,13.80754,10.80757,0.3085001,0.3085001,15,3,27,27.3,5.999997,27,1,2,100,100,3,21,2.601017,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,27,27.3,6.499997,27,1,2,100,100,3,21,2.701791,1
1,1,2,2,12.80754,11.80758,0.3085001,0.3085001,15,3,27,27.3,6.999996,27,0,2,100,100,3,21,2.804727,1
0,1,2,2,0,12.30758,0.3085001,0.3085001,15,3,27,27.3,7.499996,27,0,2,100,100,3,21,2.900262,1
0,1,2,2,0,12.80758,0.3085001,0.3085001,15,3,27,27.3,7.999995,27,0,2,100,100,3,21,3.00188,1
0,1,2,2,0,13.30758,0.3085001,0.3085001,15,3,27,27.3,8.499997,27,0,2,100,100,3,21,3.100426,1
0,1,2,2,0,13.80758,0.3085001,0.3085001,15,3,27,27.3,8.999999,27,0,2,100,100,3,21,3.203354,1
0,1,1,1,0,14.30758,2.307555,8.307555,15,3,27,27.3,9.500001,27,0,2,100,100,3,21,3.302504,1
