NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,17,15,25,0.1183164,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,17,15,25,0.2003949,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,17,15,25,0.3042628,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,17,15,25,0.4019505,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,21,17,15,25,0.5001638,0
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,0.6034454,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,0.705285,1
0,1,2,2,0,1.707554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,0.8027729,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,0.9007112,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,1.004068,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,1.105325,1
0,1,2,2,0,3.707552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,1.202792,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,27,27,3,27,1,2,21,17,15,25,1.301209,1
1,1,2,1,19.90756,4.707551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,17,15,25,1.403866,1
1,1,2,1,19.40756,5.207551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,17,15,25,1.500494,1
1,1,2,1,18.90756,5.707551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,17,15,25,1.601887,1
1,1,2,1,18.40756,6.207554,0.3085001,0.3075551,15,3,27,27,3,27,1,2,21,17,15,25,1.700384,1
