NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,19,27,23,0.1136882,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,19,27,23,0.2031905,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,19,27,23,0.300452,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,19,27,23,0.4034429,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,19,27,23,0.5047872,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,19,27,23,0.6025155,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,19,27,23,0.7022598,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,19,27,23,0.8040506,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,19,27,23,0.9040053,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,19,27,23,1.001957,1
0,1,2,2,0,2.907553,0.3085,0.3085001,15,3,27,27,3,27,1,2,3,19,27,23,1.102327,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,19,27,23,1.202472,1
