NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.1151368,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.2021199,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,17,3,25,0.3024389,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.4005845,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.5034666,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.6056316,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.7015257,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.8035609,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,0.9056944,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.004356,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.105282,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.203062,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.300108,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.403636,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.502518,1
1,1,2,1,17.70755,6.907556,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.60177,1
1,1,2,1,17.20755,7.407558,0.3085001,0.3075551,15,3,27,27,3,27,1,2,3,17,3,25,1.700288,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.805583,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,1.904073,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,17,3,25,2.004973,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,27,27,3,27.3,1,2,3,17,3,25,2.102526,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,27,27,3,27.3,1,2,3,17,3,25,2.205215,1
1,1,2,1,14.20754,10.40757,0.3085001,8.307555,15,3,27,27,3,27.3,1,2,3,17,3,25,2.300467,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,27,27,3,27.3,1,2,3,17,3,25,2.404693,1
1,1,2,2,13.20754,11.40757,0.3085001,0.3085001,15,3,27,27,3,27.3,1,2,3,17,3,25,2.501705,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,27,27,3,27.3,1,2,3,17,3,25,2.603298,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,27,27,3,27.3,1,2,3,17,3,25,2.706453,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,27,27,3,27.3,1,2,3,17,3,25,2.801138,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,27,27,3,27.3,1,2,3,17,3,25,2.904174,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,27,27,3,27.3,1,2,3,17,3,25,3.001963,1
1,1,1,1,10.30753,14.30758,2.307555,8.307555,15,3,27,27,3,27.3,1,2,3,17,3,25,3.105661,4
2,2,1,1,0.3084714,0.3085287,2.707556,7.907553,15,3,27,27,3,27.3,1,2,3,17,3,25,3.206279,4
2,2,1,1,0.3084714,0.3085287,3.207558,7.407551,15,3,27,27,3,27.3,1,2,3,17,3,25,3.305603,4
2,2,1,1,0.3084714,0.3085287,3.60756,7.00755,15,3,27,27,3,27.3,1,2,3,17,3,25,3.400162,4
2,2,1,1,0.3084714,0.3085287,4.107562,6.507548,15,3,27,27,3,27.3,1,2,3,17,3,25,3.500382,4
2,2,1,1,0.3084714,0.3085287,4.607564,6.007546,15,3,27,27,3,27.3,1,2,3,17,3,25,3.600348,4
2,2,1,1,0.3084715,0.3085287,5.207566,5.407544,15,3,27,27,3,27.3,1,2,3,17,3,25,3.703354,4
2,2,1,1,0.3084715,0.3085287,5.707566,4.907544,15,3,27,27,3,27.3,1,2,3,17,3,25,3.804646,4
1,2,1,1,10.30753,0.3085287,6.207565,4.407545,15,3,27,27,3,27.3,1,2,3,17,3,25,3.90534,4
1,2,1,1,10.30753,0.3085287,6.607564,4.007545,15,3,27,27,3,27.3,1,2,3,17,3,25,4.000691,4
2,2,1,1,0.3084714,0.3085287,7.107564,3.507546,15,3,27.3,27,3.5,27.3,1,2,3,17,3,25,4.100492,4
2,2,1,1,0.3084714,0.3085287,7.607564,3.007546,15,3,27.3,27,3.999999,27.3,1,2,3,17,3,25,4.200686,4
2,2,1,1,0.3084714,0.3085287,7.907563,2.707547,15,3,27.3,27,4.599998,27.3,1,2,3,17,3,25,4.304384,0
2,2,1,1,0.008470294,0.6085299,7.907563,2.707547,15,3,27.3,27,4.999998,27.3,1,2,3,17,3,25,4.401031,1
2,2,1,1,0.008470294,0.6085299,7.907563,2.707547,15,3,27.3,27,5.599998,27.3,1,2,3,17,3,25,4.502094,1
2,2,1,1,0.008470294,0.6085299,7.907563,2.707547,15,3,27.3,27,5.999997,27.3,0,2,3,17,3,25,4.60184,1
2,2,2,1,0.6084688,1.008531,1.908509,2.707546,15,3,27.3,27,6.499997,27.3,1,2,3,17,3,25,4.700303,1
2,2,2,1,0.008466479,1.608534,1.908509,2.707546,15,3,27.3,27,7.099996,27.3,1,2,3,17,3,25,4.803697,1
2,2,2,1,0.008466479,1.608534,1.908509,2.707546,15,3,27.3,27,7.499996,27.3,1,2,3,17,3,25,4.900209,1
2,2,2,1,0.8084658,1.808534,1.908509,2.707547,15,3,27.3,27,8.099996,27.3,1,2,3,17,3,25,5.005655,1
2,2,2,1,0.3084638,2.308536,1.908509,2.707546,15,3,27.3,27,8.599998,27.3,1,2,3,17,3,25,5.103026,1
2,2,2,1,0.008462665,2.608537,1.908508,2.707547,15,3,27.3,27,9.099999,27.3,1,2,3,17,3,25,5.205026,1
2,2,2,1,0.9084623,2.708538,1.908509,2.707547,15,3,27.3,27,9.600001,27.3,1,2,3,17,3,25,5.302925,1
2,2,2,1,0.4084604,3.20854,1.908509,2.707546,15,3,27.3,27,10.1,27.3,1,2,3,17,3,25,5.403154,1
2,2,2,1,0.2084596,3.40854,1.608509,3.007546,15,3,27.3,27,10.60001,27.3,1,2,3,17,3,25,5.505654,3
2,2,2,1,0.2084596,3.40854,1.108509,3.507546,15,3,27.3,27,11.10001,27.3,1,2,3,17,3,25,5.605912,3
2,2,2,1,0.2084596,3.40854,0.7085097,3.907545,15,3,27.3,27,11.60001,27.3,1,2,3,17,3,25,5.703962,3
2,2,2,1,0.00845885,3.608541,0.7085097,3.907545,15,3,27.3,27,12.10001,27.3,1,2,3,17,3,25,5.804619,1
2,2,2,1,0.00845885,3.608541,0.7085097,3.907545,15,3,27.3,27,12.50001,27.3,1,2,3,17,3,25,5.901811,1
2,2,2,1,0.00845885,3.608541,0.7085097,3.907545,15,3,27.3,27,13.10001,27.3,1,2,3,17,3,25,6.005268,1
1,2,2,1,7.007514,3.608541,0.6085098,4.007545,15,3,27.3,27,13.10001,26.8,1,2,3,17,3,25,6.103302,3
1,2,2,1,7.007514,3.608541,0.2085102,4.407545,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.200088,3
1,2,2,2,6.507512,4.108542,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.304522,1
1,2,2,2,6.00751,4.608545,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.406675,1
1,2,2,2,5.507508,5.108547,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.505401,1
1,2,2,2,5.007506,5.608549,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.602761,1
1,2,2,2,4.507504,6.108551,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.703901,1
1,2,2,2,4.107502,6.508552,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.80056,1
1,2,2,2,3.507501,7.108554,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,6.903345,1
1,2,2,2,3.007499,7.608557,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,7.005894,1
1,2,2,2,2.607497,8.008558,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,7.10156,1
1,2,2,2,2.107495,8.50856,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,7.201082,1
1,2,2,2,1.607493,9.008562,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,7.300881,1
1,2,2,2,1.007491,9.608564,0.1085103,0.5084899,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,7.403849,1
1,2,6,1,0.6074895,10.00857,4.557774,4.507545,15,3,27.3,27,13.10001,26.7,1,2,3,17,3,25,7.501602,1
1,2,6,1,0.4074887,0.2085664,4.257775,4.807544,15,3,27.3,27,13.10001,26.2,1,2,3,17,3,25,7.605591,3
1,2,6,1,0.4074887,0.2085664,3.857775,5.207544,15,3,27.3,27,13.10001,25.8,1,2,3,17,3,25,7.701694,3
1,2,0,1,0.4074887,0.2085664,0,5.807545,15,3,27.3,27,13.10001,25.7,0,2,3,17,3,25,7.802175,3
1,2,0,1,0.4074887,0.2085664,0,6.307547,15,3,27.3,27,13.10001,25.7,0,2,3,17,3,25,7.902239,3
1,2,0,1,0.4074887,0.2085664,0,6.807549,15,3,27.3,27,13.10001,25.7,0,2,3,17,3,25,8.003587,3
1,2,6,1,0.4074887,0.2085664,1.257767,7.307551,15,3,26.8,27,12.60001,25.7,0,2,3,17,3,25,8.105598,3
1,2,6,1,0.4074887,0.2085664,0.2577628,7.807552,15,3,26.3,27,12.10001,25.7,0,2,3,17,3,25,8.202707,3
1,0,0,1,0.4074887,0,0,8.307555,15,3,25.8,27,11.60001,25.7,0,2,3,17,3,25,8.304039,3
1,0,0,1,0.4074887,0,0,8.607556,15,3,25.29999,27,11.10001,25.7,0,2,3,17,3,25,8.403461,0
1,0,0,1,0.4074887,0,0,8.607556,15,3,24.89999,27,10.70001,25.7,0,2,3,17,3,25,8.500077,0
1,0,0,1,0.4074887,0,0,8.607556,15,3,24.29999,27,10.2,25.7,0,2,3,17,3,25,8.60203,0
1,0,0,6,0.4074887,0,0,0.2577495,15,3,23.79999,27,9.700002,25.7,0,2,3,17,3,25,8.702665,0
1,0,0,6,0.4074887,0,0,0.2577495,15,3,23.29999,27,9.700002,25.7,0,2,3,17,3,25,8.805106,0
1,0,6,6,0.4074887,0,10.15773,0.2577495,15,3,22.79998,27,9.700002,25.7,1,2,3,17,3,25,8.902119,0
1,0,5,6,0.4074887,0,8.728481,0.2577495,15,3,22.29998,27,9.700002,25.7,1,2,3,17,3,25,9.003622,0
1,0,0,6,0.4074887,0,0,0.657751,15,3,21.79998,27,9.3,25.7,0,2,3,17,3,25,9.104166,0
1,0,0,6,0.4074887,0,0,1.057753,15,3,21.39998,27,8.899999,25.7,0,2,3,17,3,25,9.201322,0
1,0,0,6,0.4074887,0,0,1.657755,15,3,20.79998,27,8.299996,25.7,0,2,3,17,3,25,9.303975,0
1,0,0,6,0.4074887,0,0,2.157755,15,3,20.29997,27,7.799996,25.7,0,2,3,17,3,25,9.405752,0
1,0,6,6,0.4074887,0,7.157721,2.657755,15,3,19.79997,27,7.299996,25.7,1,2,3,17,3,25,9.503213,0
1,0,6,6,0.4074887,0,6.657719,3.157754,15,3,19.29997,27,6.799997,25.7,1,2,3,17,3,25,9.602922,0
1,0,0,6,0.4074887,0,0,3.657754,15,3,18.79997,27,6.299997,25.7,0,2,3,17,3,25,9.703126,0
1,0,0,6,0.4074887,0,0,4.057754,15,3,18.39997,27,5.899998,25.7,0,2,3,17,3,25,9.80016,0
1,0,0,6,0.4074887,0,0,4.257753,15,3,17.79996,27,5.699998,25.7,0,2,3,17,3,25,9.904767,0
1,0,0,6,0.4074887,0,0,4.257753,15,3,17.39996,27,5.699998,25.7,0,2,3,17,3,25,10.00032,0
1,0,1,6,0.4074887,0,16.00755,4.257753,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,10.10205,0
1,0,1,6,0.4074887,0,16.20755,4.057752,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,10.20189,4
1,2,1,6,0.4074887,1.208566,16.70756,3.55775,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,10.30372,4
1,2,1,6,0.4074887,1.208566,17.10756,3.157749,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,10.40003,4
1,2,1,0,0.4074887,1.208566,17.70756,0,15,3,100,100,5.699998,25.7,0,2,3,17,3,25,10.50395,4
1,2,1,0,0.4074887,1.208566,18.10756,0,15,3,100,100,5.699998,25.7,0,2,3,17,3,25,10.6009,4
1,2,1,0,0.4074887,1.208566,18.60756,0,15,3,100,100,5.699998,25.7,0,2,3,17,3,25,10.70514,0
1,2,1,6,0.4074887,1.208566,18.60756,1.657743,15,3,100,100,5.699998,25.7,0,2,3,17,3,25,10.80253,0
1,2,2,6,0.9074906,0.7085646,6.608509,1.657743,15,3,100,100,5.699998,25.7,0,2,3,17,3,25,10.90487,2
1,2,2,6,1.307492,0.308563,6.608509,1.657743,15,3,100,100,5.699998,25.7,0,2,3,17,3,25,11.00121,2
1,2,2,6,1.507493,0.1085622,6.80851,1.457743,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,11.10228,4
1,2,2,6,1.507493,0.1085622,7.308512,0.9577412,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,11.2019,4
1,2,2,6,1.507493,0.1085622,7.308512,0.9577412,15,3,100,100,5.699998,25.7,0,2,3,17,3,25,11.30074,0
1,2,2,6,1.507493,0.1085622,7.308512,0.9577412,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,11.40164,0
1,2,2,6,1.507493,0.1085622,7.308512,0.9577412,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,11.50414,0
1,2,2,6,1.507493,0.1085622,7.308512,0.9577412,15,3,100,100,5.699998,25.7,1,2,3,17,3,25,11.60505,0
1,2,2,1,1.507493,0.1085622,7.308512,5.307544,15,3,100,100,100,100,1,2,3,17,3,25,11.70401,0
1,2,2,1,1.507493,0.1085622,7.308512,5.307544,15,3,100,100,100,100,1,2,3,17,3,25,11.80053,0
1,2,2,1,1.507493,0.1085622,7.508511,5.107544,15,3,100,100,100,100,1,2,3,17,3,25,11.90111,4
1,2,2,1,1.507493,9.108562,8.108511,4.507544,15,3,100,100,100,100,1,2,3,17,3,25,12.00527,4
1,2,2,1,1.507493,9.108562,8.60851,4.007545,15,3,100,100,100,100,1,2,3,17,3,25,12.10543,4
1,2,2,1,1.507493,0.1085622,9.00851,3.607546,15,3,100,100,100,100,1,2,3,17,3,25,12.20027,4
1,2,2,1,1.507493,0.1085622,9.608509,3.007546,15,3,100,100,100,100,1,2,3,17,3,25,12.30536,4
1,2,2,1,1.507493,0.1085622,10.10851,2.507547,15,3,100,100,100,100,1,2,3,17,3,25,12.40257,4
1,2,2,1,1.507493,0.1085622,10.60851,2.007547,15,3,100,100,100,100,1,2,3,17,3,25,12.50498,4
1,2,2,1,1.507493,0.1085622,11.10851,1.507548,15,3,100,100,100,100,1,2,3,17,3,25,12.60368,4
win
