NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,17,19,27,0.1122596,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,17,19,27,0.2019035,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,17,19,27,0.3015439,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,17,19,27,0.4012975,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,17,19,27,0.5035493,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,9,17,19,27,0.6017305,0
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,0.7052456,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,0.8018019,1
0,1,2,2,0,1.707554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,0.9042809,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,1.002342,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,1.105366,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,1.200307,1
0,1,2,2,0,3.707552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,1.302701,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,27,27,3,27,1,2,9,17,19,27,1.40434,1
1,1,2,1,19.90756,4.707551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,9,17,19,27,1.502323,1
1,1,2,1,19.40756,5.207551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,9,17,19,27,1.601314,1
1,1,2,1,18.90756,5.707551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,9,17,19,27,1.701928,1
1,1,2,1,18.40756,6.207554,0.3085001,0.3075551,15,3,27,27,3,27,1,2,9,17,19,27,1.803014,1
1,1,2,1,17.90755,6.707556,0.3085001,0.3075551,15,3,27,27,3,27,1,2,9,17,19,27,1.9046,1
1,1,2,1,17.40755,7.207557,0.3085001,0.3075551,15,3,27,27,3,27,1,2,9,17,19,27,2.004335,1
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,26.5,27,3.5,27,1,2,9,17,19,27,2.101165,1
1,1,2,2,16.40755,8.207561,0.3085001,0.3085001,15,3,26,27,3.999999,27,1,2,9,17,19,27,2.200188,1
1,1,2,2,15.90755,8.707563,0.3085,0.3085001,15,3,25.49999,27,4.499999,27,1,2,9,17,19,27,2.302269,1
1,1,2,2,15.40755,9.207565,0.3085001,0.3085001,15,3,24.99999,27,4.999998,27,1,2,9,17,19,27,2.405435,1
1,1,2,2,14.90754,9.707567,0.3085001,0.3085001,15,3,24.49999,27,5.499998,27,1,2,9,17,19,27,2.503941,1
1,1,2,1,14.40754,10.20757,0.3085001,8.307555,15,3,23.99999,27,5.999997,27,1,2,9,17,19,27,2.605699,1
1,1,2,2,13.90754,10.70757,0.3085001,0.3085001,15,3,23.49999,27,6.499997,27,0,2,9,17,19,27,2.7017,1
0,1,2,2,0,11.20757,0.3085001,0.3085001,15,3,22.99998,27,6.999996,27,0,2,9,17,19,27,2.801216,1
0,1,2,2,0,11.70757,0.3085001,0.3085,15,3,22.49998,27,7.499996,27,0,2,9,17,19,27,2.900779,1
