NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,15,27,25,0.1008848,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,15,27,25,0.2001958,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,15,27,25,0.3024996,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,15,27,25,0.4021103,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,15,27,25,0.5013679,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,15,27,25,0.6004158,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,19,15,27,25,0.7000639,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,0.8000203,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,0.9032115,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,1.002549,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,1.100597,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,1.202471,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,1.302428,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,1.404841,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,27,27,3,27,1,2,19,15,27,25,1.500821,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,19,15,27,25,1.604375,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,19,15,27,25,1.700664,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,27,27,3,27,1,2,19,15,27,25,1.801268,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,19,15,27,25,1.900859,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,27,27,3,27,1,2,19,15,27,25,2.003823,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,27,27,3,26.5,1,2,19,15,27,25,2.101089,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,27,27,3,26,1,2,19,15,27,25,2.202905,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,27,27,3,25.49999,1,2,19,15,27,25,2.302114,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,27,27,3,24.99999,1,2,19,15,27,25,2.400926,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,27,27,3,24.49999,1,2,19,15,27,25,2.500822,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,27,27,3,23.99999,1,2,19,15,27,25,2.602108,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,27,27,3,23.49999,1,2,19,15,27,25,2.703192,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,27,27,3,22.99998,1,2,19,15,27,25,2.803199,1
1,1,2,2,13.20754,11.40757,0.3085001,0.3085001,15,3,27,27,3,22.59998,1,2,19,15,27,25,2.900169,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,27,27,3,21.99998,1,2,19,15,27,25,3.010877,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,27,27,3,21.49998,1,2,19,15,27,25,3.103839,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,27,27,3,20.99998,1,2,19,15,27,25,3.204008,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,27,27,3,20.49998,1,2,19,15,27,25,3.302172,1
1,1,1,5,10.60753,14.00758,2.307555,6.808482,15,3,27,27,3,19.99997,1,2,19,15,27,25,3.401558,1
